1261,"(103.9919217, 30.80023429999999)"
1262,"(103.9948083, 30.80433809999999)"
1263,"(104.0118223, 30.805703600000005)"
1264,"(104.0078366, 30.796778499999995)"
1265,"(104.0019556, 30.800359299999993)"
1266,"(104.011552, 30.790414200000004)"
1267,"(104.0085501, 30.783483)"
1268,"(103.9846352, 30.768128100000002)"
1269,"(104.0073835, 30.8091252)"
1270,"(104.0139933, 30.804052799999997)"
1271,"(104.0041779, 30.811596100000003)"
1272,"(104.0115782, 30.813234299999987)"
1273,"(104.0030161, 30.805737699999984)"
1274,"(104.0141368, 30.8039414)"
1275,"(104.0119449, 30.7996359)"
1276,"(103.9946949, 30.77980860000001)"
1277,"(103.9908051, 30.7783022)"
1278,"(104.0166683, 30.802135100000005)"
1279,"(104.0204946, 30.800697700000004)"
1280,"(104.019947, 30.801213900000004)"
1281,"(103.9853695, 30.7825728)"
1282,"(104.0105146, 30.794721300000003)"
1283,"(104.0098746, 30.799058800000005)"
1284,"(104.003304, 30.801622000000005)"
1285,"(103.997713, 30.8025381)"
1286,"(103.994454, 30.775816199999998)"
1287,"(103.99858710000001, 30.777802000000005)"
1288,"(103.9920893, 30.791808400000004)"
1289,"(103.99410440000001, 30.7923762)"
1290,"(103.999774, 30.821533599999995)"
1291,"(104.003486, 30.82389949999999)"
1292,"(103.997864, 30.822634200000007)"
1293,"(104.0012036, 30.8206916)"
1294,"(103.9957988, 30.817028999999998)"
1295,"(103.9811182, 30.761133699999995)"
1296,"(103.9836198, 30.7579663)"
1297,"(103.98127320000002, 30.761257800000006)"
1298,"(103.9810363, 30.7612308)"
1299,"(103.9838485, 30.757786799999995)"
1300,"(103.9838476, 30.758005500000003)"
1301,"(103.9811975, 30.761348200000004)"
1302,"(103.9823769, 30.759858799999996)"
1303,"(103.97447060000002, 30.769525099999985)"
1304,"(103.9746334, 30.769315000000002)"
1305,"(103.9743999, 30.769631999999994)"
1306,"(103.9741977, 30.769293799999993)"
1307,"(103.9751366, 30.770080600000004)"
1308,"(103.9735334, 30.771067900000002)"
1309,"(103.9919773, 30.761580299999988)"
1310,"(103.9934991, 30.7628954)"
1311,"(103.9958709, 30.7608025)"
1312,"(103.9907635, 30.7606381)"
1313,"(103.99334410000002, 30.7598408)"
1314,"(103.99613980000001, 30.758672299999994)"
1315,"(103.96539230000002, 30.768247499999998)"
1316,"(103.9654565, 30.768262199999995)"
1317,"(103.9660643, 30.766375599999993)"
1318,"(103.9652282, 30.768436199999996)"
1319,"(103.9653678, 30.768499500000004)"
1320,"(103.9711655, 30.7717879)"
1321,"(103.9661409, 30.766396099999998)"
1322,"(103.9660929, 30.766301699999996)"
1323,"(103.9787185, 30.76403439999999)"
1324,"(103.9764273, 30.76289829999999)"
1325,"(103.97950020000002, 30.760039499999998)"
1326,"(103.9840057, 30.757866899999986)"
1327,"(103.9748502, 30.762048)"
1328,"(103.9747626, 30.762131899999993)"
1329,"(103.972619, 30.76084519999999)"
1330,"(103.9763539, 30.762979899999998)"
1331,"(103.9763586, 30.757535800000003)"
1332,"(103.9725287, 30.7609414)"
1333,"(103.97256700000001, 30.7642127)"
1334,"(103.9850553, 30.7536148)"
1335,"(103.9824906, 30.751843899999994)"
1336,"(103.9812064, 30.753123199999997)"
1337,"(103.9806775, 30.750592000000008)"
1338,"(103.9840041, 30.750478400000002)"
1339,"(103.987182, 30.755083199999987)"
1340,"(103.9862769, 30.752094600000007)"
1341,"(103.98054300000001, 30.752641400000005)"
1342,"(103.9792274, 30.749595399999993)"
1343,"(103.9823883, 30.749319)"
1344,"(103.9853775, 30.749009500000003)"
1345,"(103.9635907, 30.7734186)"
1346,"(103.9637756, 30.7734561)"
1347,"(103.96327250000002, 30.7744293)"
1348,"(103.9638765, 30.773124599999992)"
1349,"(103.9872746, 30.755147100000002)"
1350,"(103.9899267, 30.7573691)"
1351,"(103.989602, 30.752166)"
1352,"(103.9895058, 30.7520866)"
1353,"(103.9840622, 30.757663599999997)"
1354,"(103.9906976, 30.756494400000005)"
1355,"(103.9887689, 30.758612399999993)"
1356,"(103.9858295, 30.759207600000003)"
1357,"(103.9710529, 30.77193460000001)"
1358,"(103.9692506, 30.774652500000002)"
1359,"(103.9720324, 30.775632400000003)"
1360,"(103.9669266, 30.773338)"
1361,"(103.97029730000001, 30.77144759999999)"
1362,"(103.9727006, 30.7720803)"
1363,"(103.972647, 30.7727942)"
1364,"(103.9724156, 30.7757789)"
1365,"(103.9656262, 30.76860959999999)"
1366,"(103.9652848, 30.768715900000004)"
1367,"(103.9516606, 30.729542)"
1368,"(103.9510443, 30.730045199999992)"
1369,"(103.9550765, 30.733411399999998)"
1370,"(103.9538983, 30.72760209999999)"
1371,"(103.948347, 30.732344699999995)"
1372,"(103.9508855, 30.729891200000008)"
1373,"(103.955166, 30.733514599999992)"
1374,"(103.9575183, 30.73165729999999)"
1375,"(103.9503761, 30.73677479999999)"
1376,"(103.9470187, 30.733526999999988)"
1377,"(103.946875, 30.733648600000006)"
1378,"(103.9468503, 30.7333698)"
1379,"(103.943116, 30.736845899999995)"
1380,"(103.9467051, 30.7334885)"
1381,"(103.9502132, 30.736894699999997)"
1382,"(103.9504756, 30.7368694)"
1383,"(103.9458051, 30.74003280000001)"
1384,"(103.9407168, 30.738458900000005)"
1385,"(103.9429624, 30.73668779999999)"
1386,"(103.9458887, 30.740133100000005)"
1387,"(103.9443914, 30.745330599999996)"
1388,"(103.9406578, 30.738491999999987)"
1389,"(103.9406116, 30.73823369999999)"
1390,"(103.9459208, 30.7341589)"
1391,"(103.92437530000001, 30.742060999999996)"
1392,"(103.9230979, 30.7407049)"
1393,"(103.9171249, 30.7461874)"
1394,"(103.9266258, 30.738213599999998)"
1395,"(103.9224087, 30.742749699999997)"
1396,"(103.926577, 30.744509899999994)"
1397,"(103.9279271, 30.740388599999996)"
1398,"(103.915499, 30.748082400000005)"
1399,"(103.9196625, 30.748254399999997)"
1400,"(103.9221888, 30.742525999999998)"
1401,"(103.9234925, 30.745644599999984)"
1402,"(103.9267416, 30.744689799999996)"
1403,"(103.9284889, 30.743864399999982)"
1404,"(103.9295346, 30.740114300000002)"
1405,"(103.9302032, 30.74324439999999)"
1406,"(103.9405628, 30.7382653)"
1407,"(103.9225636, 30.746116599999993)"
1408,"(103.9227194, 30.746310500000007)"
1409,"(103.9231521, 30.7468228)"
1410,"(103.91925410000002, 30.748874400000002)"
1411,"(103.9239314, 30.747740199999992)"
1412,"(103.9241134, 30.7460627)"
1413,"(103.9228655, 30.749351899999994)"
1414,"(103.9173864, 30.750216699999996)"
1415,"(103.9225446, 30.749558499999992)"
1416,"(103.9235953, 30.7488763)"
1417,"(103.9252849, 30.7478106)"
1418,"(103.9290473, 30.7441263)"
1419,"(103.9260629, 30.7472946)"
1420,"(103.9246518, 30.75009379999999)"
1421,"(103.9291911, 30.752997999999998)"
1422,"(103.932029, 30.750042499999985)"
1423,"(103.9300561, 30.7552884)"
1424,"(103.9282702, 30.756154799999994)"
1425,"(103.9189307, 30.751882899999995)"
1426,"(103.92335460000001, 30.753824200000004)"
1427,"(103.9385317, 30.7496224)"
1428,"(103.940001, 30.751586699999997)"
1429,"(103.9444889, 30.75797959999999)"
1430,"(103.9426117, 30.754592100000004)"
1431,"(103.9437543, 30.751826699999995)"
1432,"(103.97523210000001, 30.780952099999997)"
1433,"(103.9432525, 30.756095399999996)"
1434,"(103.9197426, 30.7527827)"
1435,"(103.9256772, 30.756840700000005)"
1436,"(103.9216428, 30.754947700000006)"
1437,"(103.9385013, 30.750062099999997)"
1438,"(103.9368924, 30.746890400000005)"
1439,"(103.9409528, 30.753554699999988)"
1440,"(103.9391116, 30.753578899999997)"
1441,"(103.94581270000002, 30.7600732)"
1442,"(103.9449912, 30.751209599999992)"
1443,"(103.9581289, 30.744277100000005)"
1444,"(103.94730960000001, 30.749360799999998)"
1445,"(103.94341800000001, 30.752326699999998)"
1446,"(103.9594165, 30.7435912)"
1447,"(103.9692313, 30.734701999999995)"
1448,"(103.9474155, 30.749289100000006)"
1449,"(103.9444666, 30.7454352)"
1450,"(103.9451303, 30.751296)"
1451,"(103.9441704, 30.7522497)"
1452,"(103.9347552, 30.758993399999994)"
1453,"(103.9460708, 30.7507471)"
1454,"(103.9539828, 30.746315899999985)"
1455,"(103.9418766, 30.754792899999995)"
1456,"(103.9276743, 30.764276600000002)"
1457,"(103.9334226, 30.760243600000006)"
1458,"(103.9376842, 30.7570288)"
1459,"(103.93882400000001, 30.756694399999994)"
1460,"(103.9419841, 30.753212599999994)"
1461,"(103.9372551, 30.7563073)"
1462,"(103.926303, 30.758157000000004)"
1463,"(103.92415110000002, 30.757842200000002)"
1464,"(103.9270461, 30.756631099999993)"
1465,"(103.9233543, 30.756885699999998)"
1466,"(103.91977610000002, 30.75282079999999)"
1467,"(103.9440319, 30.7577866)"
1468,"(103.933419, 30.755446599999996)"
1469,"(103.9324369, 30.754698899999998)"
1470,"(103.9335844, 30.755710399999995)"
1471,"(103.9343776, 30.754458300000003)"
1472,"(103.934751, 30.757282599999996)"
1473,"(103.934887, 30.755559000000005)"
1474,"(103.9351491, 30.755586099999995)"
1475,"(103.9335599, 30.75722319999999)"
1476,"(103.9320117, 30.758783000000005)"
1477,"(103.936575, 30.756450900000004)"
1478,"(103.9327669, 30.753668600000008)"
1479,"(103.9351385, 30.755862700000012)"
1480,"(103.9360233, 30.7556562)"
1481,"(103.9328758, 30.757195099999997)"
1482,"(103.9399181, 30.7525481)"
1483,"(103.9326918, 30.755687899999995)"
1484,"(103.9310018, 30.75618340000001)"
1485,"(103.9310589, 30.756925199999994)"
1486,"(103.9329028, 30.7570362)"
1487,"(103.9317994, 30.754606299999995)"
1488,"(103.9293364, 30.7568551)"
1489,"(103.93036460000002, 30.757700900000003)"
1490,"(103.9426651, 30.756674699999998)"
1491,"(103.9379329, 30.757152399999992)"
1492,"(103.929287, 30.757460599999995)"
1493,"(103.9275793, 30.7577854)"
1494,"(103.9292001, 30.7576623)"
1495,"(103.9301924, 30.757983199999998)"
1496,"(103.9315318, 30.7581464)"
1497,"(103.9322092, 30.75840779999999)"
1498,"(103.9280122, 30.758688199999995)"
1499,"(103.9288881, 30.758506199999992)"
1500,"(103.9300132, 30.758587)"
1501,"(103.9296293, 30.75930599999999)"
1502,"(103.928575, 30.7599118)"
1503,"(103.9439696, 30.758412599999993)"
1504,"(103.9449011, 30.757906199999994)"
1505,"(103.9503705, 30.754564099999993)"
1506,"(103.95043600000001, 30.75461779999999)"
1507,"(103.9417143, 30.760133700000008)"
1508,"(103.94162, 30.760029399999993)"
1509,"(103.9552864, 30.751101)"
1510,"(103.9310917, 30.758975399999994)"
1511,"(103.9935564, 30.783051199999992)"
1512,"(103.9797828, 30.7813694)"
1513,"(103.94076860000001, 30.7609445)"
1514,"(103.9304686, 30.759732799999995)"
1515,"(103.92893840000002, 30.7606832)"
1516,"(103.9276358, 30.760333799999998)"
1517,"(103.9267782, 30.7607905)"
1518,"(103.9266947, 30.760874900000005)"
1519,"(103.927186, 30.76125429999999)"
1520,"(103.9266518, 30.760829100000002)"
1521,"(103.9252354, 30.75904999999999)"
1522,"(103.925252, 30.76185289999999)"
1523,"(103.9270892, 30.7612758)"
1524,"(103.9287817, 30.762950800000002)"
1525,"(103.9308724, 30.765443000000005)"
1526,"(103.9279455, 30.7610168)"
1527,"(103.9236279, 30.763000999999992)"
1528,"(103.9252007, 30.76181319999999)"
1529,"(103.9251159, 30.759122399999995)"
1530,"(103.9294417, 30.763956899999993)"
1531,"(103.9283562, 30.762780499999998)"
1532,"(103.9308371, 30.765532)"
1533,"(103.9288692, 30.763794899999997)"
1534,"(103.9283287, 30.763254800000002)"
1535,"(103.9411256, 30.767380999999993)"
1536,"(103.9412957, 30.767539000000003)"
1537,"(103.93925920000001, 30.76934749999999)"
1538,"(103.9419997, 30.7680949)"
1539,"(103.9426407, 30.765858599999998)"
1540,"(103.9525879, 30.756669099999996)"
1541,"(103.9376083, 30.767285999999995)"
1542,"(103.9392697, 30.7691095)"
1543,"(103.93950680000002, 30.769604599999994)"
1544,"(103.9388506, 30.769686700000005)"
1545,"(103.942495, 30.76848599999999)"
1546,"(103.94237040000002, 30.767357699999998)"
1547,"(103.9323317, 30.767085599999994)"
1548,"(103.9322578, 30.7671418)"
1549,"(103.9360782, 30.771333199999994)"
1550,"(103.9322723, 30.767004799999995)"
1551,"(103.9329502, 30.766639899999994)"
1552,"(103.9321984, 30.7670737)"
1553,"(103.9360056, 30.771377800000003)"
1554,"(103.9361785, 30.7714467)"
1555,"(103.9384031, 30.769808699999984)"
1556,"(103.9290476, 30.763659999999994)"
1557,"(103.95269810000002, 30.756764599999993)"
1558,"(103.9578913, 30.754234199999996)"
1559,"(103.9370112, 30.76849150000001)"
1560,"(103.9360959, 30.771488699999992)"
1561,"(103.93674000000001, 30.772083699999985)"
1562,"(103.9385231, 30.769941099999993)"
1563,"(103.9384543, 30.7697742)"
1564,"(103.9332872, 30.773092499999997)"
1565,"(104.0054591, 30.812828399999994)"
1566,"(104.0019612, 30.812701999999994)"
1567,"(104.0074644, 30.8155117)"
1568,"(104.0042914, 30.815351700000008)"
1569,"(103.9975078, 30.81573350000001)"
1570,"(104.0024313, 30.815580499999992)"
1571,"(103.9599177, 30.7301322)"
1572,"(103.959807, 30.730054400000004)"
1573,"(103.9632919, 30.727730699999988)"
1574,"(103.9577384, 30.7314955)"
1575,"(103.9640525, 30.733060199999994)"
1576,"(103.9578107, 30.731581199999997)"
1577,"(103.9634898, 30.72780549999999)"
1578,"(103.9636342, 30.727713099999992)"
1579,"(103.9580633, 30.736784000000004)"
1580,"(103.95759270000002, 30.731739399999995)"
1581,"(103.97335100000001, 30.739371300000002)"
1582,"(103.9689091, 30.735465400000002)"
1583,"(103.9658726, 30.7386097)"
1584,"(103.97217840000002, 30.73198929999999)"
1585,"(103.9701934, 30.733897100000004)"
1586,"(103.9734074, 30.739439000000004)"
1587,"(103.9764578, 30.736405199999993)"
1588,"(103.9719774, 30.7405645)"
1589,"(103.9653414, 30.739167900000005)"
1590,"(103.9655283, 30.738389800000007)"
1591,"(103.9676827, 30.736139399999995)"
1592,"(103.9503099, 30.736986999999992)"
1593,"(103.9581071, 30.736831999999996)"
1594,"(103.9620511, 30.741966499999993)"
1595,"(103.9643455, 30.739640599999998)"
1596,"(103.9568554, 30.737631799999996)"
1597,"(103.9603381, 30.735447300000008)"
1598,"(103.964872, 30.739128100000002)"
1599,"(103.9647087, 30.739826899999994)"
1600,"(103.9444797, 30.7452731)"
1601,"(103.9482275, 30.742921699999997)"
1602,"(103.9445459, 30.745363800000003)"
1603,"(103.914424, 30.869017600000006)"
1604,"(103.9149129, 30.870044600000003)"
1605,"(103.9147801, 30.870096200000003)"
1606,"(103.9152336, 30.871558200000006)"
1607,"(103.9144025, 30.868939600000004)"
1608,"(103.9138078, 30.8694694)"
1609,"(103.9140735, 30.870669700000004)"
1610,"(103.9142772, 30.871141499999993)"
1611,"(103.9154056, 30.8720542)"
1612,"(103.9169589, 30.869401599999993)"
1613,"(103.815006, 30.9266364)"
1614,"(103.8150624, 30.92668769999999)"
1615,"(103.8147729, 30.92836399999999)"
1616,"(103.8162837, 30.927456899999996)"
1617,"(103.8158402, 30.9249467)"
1618,"(103.8157491, 30.9249563)"
1619,"(103.8106835, 30.923802699999996)"
1620,"(103.8149764, 30.928959099999993)"
1621,"(103.8150452, 30.928917499999997)"
1622,"(103.814962, 30.92823999999999)"
1623,"(103.8173128, 30.928366899999993)"
1624,"(103.9049603, 30.75817950000001)"
1625,"(103.9050959, 30.758270099999997)"
1626,"(103.9076442, 30.756404299999993)"
1627,"(103.9048629, 30.7582492)"
1628,"(103.9038877, 30.756990000000002)"
1629,"(103.9050059, 30.7583268)"
1630,"(103.9081358, 30.7599013)"
1631,"(103.9077896, 30.75649859999999)"
1632,"(103.906616, 30.755288999999994)"
1633,"(103.910506, 30.754536399999996)"
1634,"(103.8600588, 30.921612299999996)"
1635,"(103.8644342, 30.9202746)"
1636,"(103.8599955, 30.9214779)"
1637,"(103.8467877, 30.924742600000002)"
1638,"(103.87162220000002, 30.917480400000006)"
1639,"(103.8644123, 30.920181399999993)"
1640,"(103.8587999, 30.91891639999999)"
1641,"(103.8472579, 30.924560499999995)"
1642,"(103.8922712, 30.771465100000004)"
1643,"(103.8927277, 30.7802999)"
1644,"(103.8928759, 30.780209299999992)"
1645,"(103.8920423, 30.772180800000005)"
1646,"(103.8324758, 30.9271101)"
1647,"(103.8325497, 30.927081)"
1648,"(103.8309828, 30.9238238)"
1649,"(103.8305097, 30.927887300000005)"
1650,"(103.8345166, 30.926322300000002)"
1651,"(103.8315926, 30.924873300000005)"
1652,"(103.8310809, 30.9238112)"
1653,"(103.8257234, 30.919732600000007)"
1654,"(103.8255107, 30.924577100000008)"
1655,"(103.82303310000002, 30.928313299999992)"
1656,"(103.8215063, 30.928375899999995)"
1657,"(103.8231937, 30.929618800000004)"
1658,"(103.8257819, 30.928079699999994)"
1659,"(103.8257779, 30.928020199999995)"
1660,"(103.8204417, 30.928331799999984)"
1661,"(103.8204609, 30.928387900000004)"
1662,"(103.821655, 30.930325999999994)"
1663,"(103.8232568, 30.930190699999997)"
1664,"(103.8250128, 30.929499699999997)"
1665,"(103.8303725, 30.9279415)"
1666,"(103.82994980000001, 30.927893100000002)"
1667,"(103.8245627, 30.935463199999997)"
1668,"(103.829933, 30.927813499999996)"
1669,"(103.8235745, 30.932973699999994)"
1670,"(103.8239273, 30.93567739999999)"
1671,"(103.8240063, 30.935975099999997)"
1672,"(103.8235698, 30.935699800000002)"
1673,"(103.8235635, 30.932875999999997)"
1674,"(103.821622, 30.932175600000004)"
1675,"(103.8241014, 30.936073299999997)"
1676,"(103.8240261, 30.9361317)"
1677,"(103.8150727, 30.9289734)"
1678,"(103.8149963, 30.928998700000008)"
1679,"(103.81898520000001, 30.932471700000008)"
1680,"(103.8173126, 30.928437)"
1681,"(103.8082347, 30.932439000000002)"
1682,"(103.8189093, 30.932507599999997)"
1683,"(103.8191139, 30.932563899999998)"
1684,"(103.8847293, 30.8118072)"
1685,"(103.8861984, 30.812408099999995)"
1686,"(103.8846723, 30.8117727)"
1687,"(103.88393, 30.812607099999997)"
1688,"(103.8864119, 30.812576200000002)"
1689,"(103.88748140000001, 30.812028699999992)"
1690,"(103.9151981, 30.872093399999994)"
1691,"(103.9157312, 30.8730091)"
1692,"(103.9146982, 30.872546899999993)"
1693,"(103.9144617, 30.871683)"
1694,"(103.9149226, 30.873236099999996)"
1695,"(103.9165273, 30.8724773)"
1696,"(103.9161593, 30.8742071)"
1697,"(103.8998598, 30.7629876)"
1698,"(103.89977980000002, 30.763066399999992)"
1699,"(103.9029825, 30.765464799999993)"
1700,"(103.89967850000001, 30.7628516)"
1701,"(103.9024207, 30.760447099999986)"
1702,"(103.8974646, 30.7653464)"
1703,"(103.8996042, 30.762924700000003)"
1704,"(103.9029123, 30.76554640000001)"
1705,"(103.9030361, 30.765507200000005)"
1706,"(103.9053108, 30.7627811)"
1707,"(103.8047141, 30.824957399999995)"
1708,"(103.8057585, 30.824543699999996)"
1709,"(103.8106395, 30.822171)"
1710,"(103.8067063, 30.829533199999997)"
1711,"(103.8034862, 30.825411799999994)"
1712,"(103.8040288, 30.822595800000006)"
1713,"(103.8201916, 30.81853269999999)"
1714,"(103.8054581, 30.8173557)"
1715,"(103.8071612, 30.8299478)"
1716,"(103.8034841, 30.8316361)"
1717,"(103.9023394, 30.760282399999987)"
1718,"(103.8975965, 30.76112489999999)"
1719,"(103.9024944, 30.76033290000001)"
1720,"(103.9007985, 30.759051600000003)"
1721,"(103.9152549, 30.751581700000003)"
1722,"(103.9151598, 30.751505900000005)"
1723,"(103.9171413, 30.750162200000002)"
1724,"(103.9131848, 30.749493500000003)"
1725,"(103.9137368, 30.752427599999987)"
1726,"(103.9138304, 30.7525169)"
1727,"(103.9174186, 30.7541497)"
1728,"(103.9172272, 30.7503044)"
1729,"(103.9172575, 30.750088699999992)"
1730,"(103.9153862, 30.748156500000004)"
1731,"(103.894471, 30.768333900000005)"
1732,"(103.8945461, 30.7682321)"
1733,"(103.8946851, 30.768467200000003)"
1734,"(103.89281360000001, 30.780414000000004)"
1735,"(103.8929701, 30.7803292)"
1736,"(103.896964, 30.777719299999994)"
1737,"(103.8175047, 30.920837999999996)"
1738,"(103.8200401, 30.92485889999999)"
1739,"(103.8157081, 30.9204066)"
1740,"(103.816845, 30.922411900000007)"
1741,"(103.8914072, 30.816564500000002)"
1742,"(103.8913017, 30.816498400000004)"
1743,"(103.8896834, 30.815210499999992)"
1744,"(103.8854774, 30.82054099999999)"
1745,"(103.8885718, 30.818584400000006)"
1746,"(103.892849, 30.817921400000007)"
1747,"(103.8950939, 30.814467299999997)"
1748,"(103.8890761, 30.814718199999998)"
1749,"(103.8908185, 30.814138599999986)"
1750,"(103.897029, 30.8117735)"
1751,"(103.9870099, 30.760103199999996)"
1752,"(103.9753813, 30.771076600000004)"
1753,"(103.9777414, 30.7711663)"
1754,"(103.9778557, 30.77186)"
1755,"(103.9782407, 30.771459399999998)"
1756,"(103.9759526, 30.770340199999993)"
1757,"(103.75850520000002, 30.84302)"
1758,"(103.7638054, 30.839355000000005)"
1759,"(103.758584, 30.843104399999998)"
1760,"(103.7575956, 30.842318600000002)"
1761,"(103.7493135, 30.850172899999993)"
1762,"(103.7690058, 30.835750299999997)"
1763,"(103.763263, 30.838793099999986)"
1764,"(103.7612949, 30.8451156)"
1765,"(103.7543201, 30.846068800000005)"
1766,"(103.7690711, 30.835821600000006)"
1767,"(103.7561525, 30.841286300000004)"
1768,"(103.7526921, 30.84554340000001)"
1769,"(103.759537, 30.841108900000005)"
1770,"(103.7289575, 30.849693499999994)"
1771,"(103.72738030000001, 30.84915489999999)"
1772,"(103.7238579, 30.852880799999998)"
1773,"(103.7305387, 30.850233399999993)"
1774,"(103.7320138, 30.8470636)"
1775,"(103.7228709, 30.853973100000005)"
1776,"(103.72634960000002, 30.854561899999997)"
1777,"(103.7350464, 30.852062800000002)"
1778,"(103.7361307, 30.852762199999997)"
1779,"(103.7370595, 30.853454100000008)"
1780,"(103.7395985, 30.850187899999998)"
1781,"(103.733276, 30.853222100000004)"
1782,"(103.7388943, 30.8494322)"
1783,"(103.7331788, 30.851160299999997)"
1784,"(103.737647, 30.8538917)"
1785,"(103.7321515, 30.856886899999992)"
1786,"(103.7412297, 30.851933099999997)"
1787,"(103.7289251, 30.856367700000003)"
1788,"(103.7467922, 30.8529059)"
1789,"(103.7466921, 30.852840399999995)"
1790,"(103.7445931, 30.8501489)"
1791,"(103.74409670000001, 30.855936299999993)"
1792,"(103.7504083, 30.855672800000008)"
1793,"(103.7425794, 30.858316199999994)"
1794,"(103.7493556, 30.850295399999997)"
1795,"(103.7484984, 30.848159400000004)"
1796,"(103.7430386, 30.847991199999992)"
1797,"(103.7472447, 30.8486706)"
1798,"(103.7413458, 30.851872999999998)"
1799,"(103.73768110000002, 30.853920099999993)"
1800,"(103.7388821, 30.8549397)"
1801,"(103.7424774, 30.858210800000005)"
1802,"(103.7317118, 30.863087700000005)"
1803,"(103.73396, 30.8579533)"
1804,"(103.7388441, 30.8633516)"
1805,"(103.7266679, 30.8608623)"
1806,"(103.7366103, 30.8645872)"
1807,"(103.7389523, 30.863406799999996)"
1808,"(103.7447483, 30.860967999999993)"
1809,"(103.7248448, 30.859900899999992)"
1810,"(103.7225495, 30.858693100000004)"
1811,"(103.7240397, 30.85698839999999)"
1812,"(103.7264592, 30.8607522)"
1813,"(103.7256635, 30.865888500000004)"
1814,"(103.7243717, 30.856650400000003)"
1815,"(103.7217084, 30.8552595)"
1816,"(103.7568536, 30.856556699999995)"
1817,"(103.754689, 30.859009999999998)"
1818,"(103.75692110000001, 30.8612561)"
1819,"(103.7518446, 30.861556299999997)"
1820,"(103.7587397, 30.854418999999993)"
1821,"(103.7527673, 30.8538025)"
1822,"(103.7572946, 30.86163210000001)"
1823,"(103.7499775, 30.862756099999995)"
1824,"(103.7512767, 30.854947500000005)"
1825,"(103.74762, 30.8578298)"
1826,"(103.7473766, 30.862072499999996)"
1827,"(103.7463218, 30.860271000000004)"
1828,"(103.7491067, 30.8613759)"
1829,"(103.7458587, 30.862536600000002)"
1830,"(103.7395496, 30.865471999999997)"
1831,"(103.7378717, 30.864972800000007)"
1832,"(103.7417485, 30.86610359999999)"
1833,"(103.7469632, 30.864498600000008)"
1834,"(103.7522343, 30.865116099999987)"
1835,"(103.7377572, 30.864938199999994)"
1836,"(103.7433584, 30.866579399999996)"
1837,"(103.750729, 30.868536299999995)"
1838,"(103.7528454, 30.8657453)"
1839,"(103.7402765, 30.873511199999992)"
1840,"(103.7524053, 30.87008670000001)"
1841,"(103.7328469, 30.871962899999996)"
1842,"(103.7303967, 30.8678882)"
1843,"(103.7339118, 30.8706497)"
1844,"(103.7594843, 30.863883599999998)"
1845,"(103.7614151, 30.865911199999992)"
1846,"(103.7624157, 30.866893999999995)"
1847,"(103.7666256, 30.8634496)"
1848,"(103.7652193, 30.8611861)"
1849,"(103.7647642, 30.865791300000005)"
1850,"(103.7638485, 30.8683015)"
1851,"(103.7687409, 30.862453799999997)"
1852,"(103.7450098, 30.875633000000004)"
1853,"(103.7548168, 30.871826899999995)"
1854,"(103.73916190000001, 30.874998299999987)"
1855,"(103.7432387, 30.87484429999999)"
1856,"(103.7576904, 30.8657623)"
1857,"(103.7426441, 30.878192299999995)"
1858,"(103.7488718, 30.877410799999996)"
1859,"(103.7572433, 30.873272199999988)"
1860,"(103.7499056, 30.876518799999992)"
1861,"(103.9537368, 30.727444199999994)"
1862,"(103.9539742, 30.727232)"
1863,"(103.9530838, 30.7264284)"
1864,"(103.954129, 30.727396)"
1865,"(103.97261440000001, 30.7315207)"
1866,"(103.976519, 30.7364664)"
1867,"(103.9692042, 30.7296058)"
1868,"(103.9692881, 30.7295641)"
1869,"(103.9668181, 30.728866599999996)"
1870,"(103.96927580000002, 30.72963010000001)"
1871,"(103.9726629, 30.726311999999993)"
1872,"(103.9709101, 30.7300978)"
1873,"(103.9669057, 30.728785000000002)"
1874,"(103.9606318, 30.7351757)"
1875,"(103.9608643, 30.735029600000004)"
1876,"(103.9606844, 30.7352312)"
1877,"(103.9609126, 30.7350889)"
1878,"(103.9611386, 30.734859200000006)"
1879,"(103.9606629, 30.734803400000004)"
1880,"(103.9806616, 30.74040349999999)"
1881,"(103.976463, 30.742674000000004)"
1882,"(103.9695811, 30.7427277)"
1883,"(103.9807474, 30.7404451)"
1884,"(103.9449285, 30.733054899999992)"
1885,"(103.9534271, 30.739669900000003)"
1886,"(103.9615992, 30.7362704)"
1887,"(103.9650475, 30.738894500000008)"
1888,"(103.9651657, 30.739344900000003)"
1889,"(103.9609142, 30.7354767)"
1890,"(103.9607289, 30.736761099999985)"
1891,"(103.96115950000001, 30.73536639999999)"
1892,"(103.9692942, 30.742802800000003)"
1893,"(103.9617722, 30.742667000000008)"
1894,"(103.9765843, 30.7427919)"
1895,"(103.9721226, 30.746160499999984)"
1896,"(103.96936260000001, 30.7428936)"
1897,"(103.9695072, 30.7426484)"
1898,"(103.9822587, 30.7411608)"
1899,"(103.9838963, 30.741832199999997)"
1900,"(103.984147, 30.7421845)"
1901,"(103.9842704, 30.7420818)"
1902,"(103.98686660000001, 30.739283599999993)"
1903,"(103.9843339, 30.74212469999999)"
1904,"(103.9875354, 30.739799)"
1905,"(103.98528650000002, 30.7380657)"
1906,"(103.9894828, 30.737509899999992)"
1907,"(103.98445510000002, 30.742206499999995)"
1908,"(103.9876321, 30.739870299999996)"
1909,"(103.9842234, 30.7422379)"
1910,"(103.9843408, 30.742319799999994)"
1911,"(103.9845534, 30.742272899999996)"
