line,bus_id,time,round_time,duration,status
125,21032404,2022-06-01 17:32:16,2022-06-01 17:32:00,6528,other
125,21032404,2022-06-01 19:21:04,2022-06-01 19:21:00,2600,o
125,21032404,2022-06-01 20:04:24,2022-06-01 20:04:00,3778,other
125,21032404,2022-06-01 21:07:22,2022-06-01 21:07:00,1504,d
125,21032404,2022-06-01 21:32:26,2022-06-01 21:32:00,4050,other
125,21037609,2022-06-01 06:42:21,2022-06-01 06:42:00,594,d
125,21037609,2022-06-01 06:52:15,2022-06-01 06:52:00,3909,other
125,21037609,2022-06-01 07:57:24,2022-06-01 07:57:00,2902,o
125,21037609,2022-06-01 08:45:46,2022-06-01 08:46:00,4017,other
125,21037609,2022-06-01 09:52:43,2022-06-01 09:53:00,643,d
125,21037609,2022-06-01 10:03:26,2022-06-01 10:03:00,4115,other
125,21037609,2022-06-01 11:12:01,2022-06-01 11:12:00,6765,o
125,21037609,2022-06-01 13:04:46,2022-06-01 13:05:00,3956,other
125,21037609,2022-06-01 14:10:42,2022-06-01 14:11:00,110,d
125,21037609,2022-06-01 14:12:32,2022-06-01 14:13:00,4357,other
125,21037609,2022-06-01 15:25:09,2022-06-01 15:25:00,7425,o
125,21037609,2022-06-01 17:28:54,2022-06-01 17:29:00,4032,other
125,21037609,2022-06-01 18:36:06,2022-06-01 18:36:00,974,d
125,21037609,2022-06-01 18:52:20,2022-06-01 18:52:00,4369,other
125,21037609,2022-06-01 20:05:09,2022-06-01 20:05:00,3503,o
125,21037618,2022-06-01 07:48:32,2022-06-01 07:49:00,1724,o
125,21037618,2022-06-01 08:17:16,2022-06-01 08:17:00,4242,other
125,21037618,2022-06-01 09:27:58,2022-06-01 09:28:00,1196,d
125,21037618,2022-06-01 09:47:54,2022-06-01 09:48:00,3915,other
125,21037618,2022-06-01 10:53:09,2022-06-01 10:53:00,4918,o
125,21037618,2022-06-01 12:15:07,2022-06-01 12:15:00,3525,other
125,21037618,2022-06-01 13:13:52,2022-06-01 13:14:00,480,d
125,21037618,2022-06-01 13:21:52,2022-06-01 13:22:00,4051,other
125,21037618,2022-06-01 14:29:23,2022-06-01 14:29:00,5703,o
125,21037618,2022-06-01 16:04:26,2022-06-01 16:04:00,4556,other
125,21037618,2022-06-01 17:20:22,2022-06-01 17:20:00,304,d
125,21037618,2022-06-01 17:25:26,2022-06-01 17:25:00,6205,other
125,21037618,2022-06-01 19:08:51,2022-06-01 19:09:00,2406,o
125,21037618,2022-06-01 19:48:57,2022-06-01 19:49:00,3888,other
125,21037618,2022-06-01 20:53:45,2022-06-01 20:54:00,1354,d
125,21037618,2022-06-01 21:16:19,2022-06-01 21:16:00,3892,other
125,21037619,2022-06-01 06:31:29,2022-06-01 06:31:00,1970,o
125,21037619,2022-06-01 07:04:19,2022-06-01 07:04:00,3875,other
125,21037619,2022-06-01 08:08:54,2022-06-01 08:09:00,141,d
125,21037619,2022-06-01 08:11:15,2022-06-01 08:11:00,4647,other
125,21037619,2022-06-01 09:28:42,2022-06-01 09:29:00,2481,o
125,21037619,2022-06-01 10:10:03,2022-06-01 10:10:00,3935,other
125,21037619,2022-06-01 11:15:38,2022-06-01 11:16:00,110,d
125,21037619,2022-06-01 11:17:28,2022-06-01 11:17:00,3996,other
125,21037619,2022-06-01 12:24:04,2022-06-01 12:24:00,4347,o
125,21037619,2022-06-01 13:36:31,2022-06-01 13:37:00,3906,other
125,21037619,2022-06-01 14:41:37,2022-06-01 14:42:00,100,d
125,21037619,2022-06-01 14:43:17,2022-06-01 14:43:00,3965,other
125,21037619,2022-06-01 15:49:22,2022-06-01 15:49:00,4920,o
125,21037619,2022-06-01 17:11:22,2022-06-01 17:11:00,4044,other
125,21037619,2022-06-01 18:18:46,2022-06-01 18:19:00,871,d
125,21037619,2022-06-01 18:33:17,2022-06-01 18:33:00,4880,other
125,21037620,2022-06-01 00:00:16,2022-06-01 00:00:00,33774,d
125,21037620,2022-06-01 09:23:10,2022-06-01 09:23:00,4125,other
125,21037620,2022-06-01 10:31:55,2022-06-01 10:32:00,7444,o
125,21037620,2022-06-01 12:35:59,2022-06-01 12:36:00,4057,other
125,21037620,2022-06-01 13:43:36,2022-06-01 13:44:00,550,d
125,21037620,2022-06-01 13:52:46,2022-06-01 13:53:00,3810,other
125,21037620,2022-06-01 14:56:16,2022-06-01 14:56:00,5353,o
125,21037620,2022-06-01 16:25:29,2022-06-01 16:25:00,3865,other
125,21037620,2022-06-01 17:29:54,2022-06-01 17:30:00,1294,d
125,21037620,2022-06-01 17:51:28,2022-06-01 17:51:00,5630,other
125,21037620,2022-06-01 19:25:18,2022-06-01 19:25:00,3314,o
125,21037620,2022-06-01 20:20:32,2022-06-01 20:21:00,5047,other
125,21037620,2022-06-01 21:44:39,2022-06-01 21:45:00,151,d
125,21037620,2022-06-01 21:47:10,2022-06-01 21:47:00,3806,other
125,21037633,2022-06-01 07:49:29,2022-06-01 07:49:00,1063,o
125,21037633,2022-06-01 08:07:12,2022-06-01 08:07:00,4565,other
125,21037633,2022-06-01 09:23:17,2022-06-01 09:23:00,492,d
125,21037633,2022-06-01 09:31:29,2022-06-01 09:31:00,4098,other
125,21037633,2022-06-01 10:39:47,2022-06-01 10:40:00,4436,o
125,21037633,2022-06-01 11:53:43,2022-06-01 11:54:00,3606,other
125,21037633,2022-06-01 12:53:49,2022-06-01 12:54:00,470,d
125,21037633,2022-06-01 13:01:39,2022-06-01 13:02:00,3822,other
125,21037633,2022-06-01 14:05:21,2022-06-01 14:05:00,6562,o
125,21037633,2022-06-01 15:54:43,2022-06-01 15:55:00,4504,other
125,21037633,2022-06-01 17:09:47,2022-06-01 17:10:00,220,d
125,21037633,2022-06-01 17:13:27,2022-06-01 17:13:00,6172,other
125,21037633,2022-06-01 18:56:19,2022-06-01 18:56:00,2346,o
125,21037633,2022-06-01 19:35:25,2022-06-01 19:35:00,3885,other
125,21037633,2022-06-01 20:40:10,2022-06-01 20:40:00,1303,d
125,21037633,2022-06-01 21:01:53,2022-06-01 21:02:00,4122,other
125,21037635,2022-06-01 06:17:31,2022-06-01 06:18:00,974,o
125,21037635,2022-06-01 06:33:45,2022-06-01 06:34:00,3632,other
125,21037635,2022-06-01 07:34:17,2022-06-01 07:34:00,783,d
125,21037635,2022-06-01 07:47:20,2022-06-01 07:47:00,4180,other
125,21037635,2022-06-01 08:57:00,2022-06-01 08:57:00,2997,o
125,21037635,2022-06-01 09:46:57,2022-06-01 09:47:00,4012,other
125,21037635,2022-06-01 10:53:49,2022-06-01 10:54:00,100,d
125,21037635,2022-06-01 10:55:29,2022-06-01 10:55:00,4035,other
125,21037635,2022-06-01 12:02:44,2022-06-01 12:03:00,4155,o
125,21037635,2022-06-01 13:11:59,2022-06-01 13:12:00,3763,other
125,21037635,2022-06-01 14:14:42,2022-06-01 14:15:00,300,d
125,21037635,2022-06-01 14:19:42,2022-06-01 14:20:00,4094,other
125,21037635,2022-06-01 15:27:56,2022-06-01 15:28:00,492,o
125,21037696,2022-06-01 06:27:25,2022-06-01 06:27:00,1603,o
125,21037696,2022-06-01 06:54:08,2022-06-01 06:54:00,3831,other
125,21037696,2022-06-01 07:57:59,2022-06-01 07:58:00,163,d
125,21037696,2022-06-01 08:00:42,2022-06-01 08:01:00,4332,other
125,21037696,2022-06-01 09:12:54,2022-06-01 09:13:00,2719,o
125,21037696,2022-06-01 09:58:13,2022-06-01 09:58:00,3882,other
125,21037696,2022-06-01 11:02:55,2022-06-01 11:03:00,310,d
125,21037696,2022-06-01 11:08:05,2022-06-01 11:08:00,3919,other
125,21037696,2022-06-01 12:13:24,2022-06-01 12:13:00,4537,o
125,21037696,2022-06-01 13:29:01,2022-06-01 13:29:00,3508,other
125,21037696,2022-06-01 14:27:29,2022-06-01 14:27:00,473,d
125,21037696,2022-06-01 14:35:22,2022-06-01 14:35:00,3948,other
125,21037696,2022-06-01 15:41:10,2022-06-01 15:41:00,4375,o
125,21037696,2022-06-01 16:54:05,2022-06-01 16:54:00,3553,other
125,21037696,2022-06-01 17:53:18,2022-06-01 17:53:00,1002,d
125,21037696,2022-06-01 18:10:00,2022-06-01 18:10:00,5324,other
228,21022060,2022-06-01 06:41:19,2022-06-01 06:41:00,1444,d
228,21022060,2022-06-01 07:05:23,2022-06-01 07:05:00,1875,other
228,21022060,2022-06-01 07:36:38,2022-06-01 07:37:00,2307,o
228,21022060,2022-06-01 08:15:05,2022-06-01 08:15:00,2674,other
228,21022060,2022-06-01 08:59:39,2022-06-01 09:00:00,171,d
228,21022060,2022-06-01 09:02:30,2022-06-01 09:02:00,2028,other
228,21022060,2022-06-01 09:36:18,2022-06-01 09:36:00,2378,o
228,21022060,2022-06-01 10:15:56,2022-06-01 10:16:00,2253,other
228,21022060,2022-06-01 10:53:29,2022-06-01 10:53:00,191,d
228,21022060,2022-06-01 10:56:40,2022-06-01 10:57:00,1888,other
228,21022060,2022-06-01 11:28:08,2022-06-01 11:28:00,2892,o
228,21022060,2022-06-01 12:16:20,2022-06-01 12:16:00,2378,other
228,21022060,2022-06-01 12:55:58,2022-06-01 12:56:00,150,d
228,21022060,2022-06-01 12:58:28,2022-06-01 12:58:00,1940,other
228,21022060,2022-06-01 13:30:48,2022-06-01 13:31:00,3466,o
228,21022060,2022-06-01 14:28:34,2022-06-01 14:29:00,2361,other
228,21022060,2022-06-01 15:07:55,2022-06-01 15:08:00,140,d
228,21022060,2022-06-01 15:10:15,2022-06-01 15:10:00,2038,other
228,21022060,2022-06-01 15:44:13,2022-06-01 15:44:00,4075,o
228,21022060,2022-06-01 16:52:08,2022-06-01 16:52:00,2430,other
228,21022060,2022-06-01 17:32:38,2022-06-01 17:33:00,190,d
228,21022060,2022-06-01 17:35:48,2022-06-01 17:36:00,2555,other
228,21022060,2022-06-01 18:18:23,2022-06-01 18:18:00,2210,o
228,21022060,2022-06-01 18:55:13,2022-06-01 18:55:00,2732,other
228,21022060,2022-06-01 19:40:45,2022-06-01 19:41:00,714,d
228,21022075,2022-06-01 06:58:38,2022-06-01 06:59:00,1111,d
228,21022075,2022-06-01 07:17:09,2022-06-01 07:17:00,1838,other
228,21022075,2022-06-01 07:47:47,2022-06-01 07:48:00,2430,o
228,21022075,2022-06-01 08:28:17,2022-06-01 08:28:00,2130,other
228,21022075,2022-06-01 09:03:47,2022-06-01 09:04:00,132,d
228,21022075,2022-06-01 09:05:59,2022-06-01 09:06:00,1831,other
228,21022075,2022-06-01 09:36:30,2022-06-01 09:36:00,6602,o
228,21022075,2022-06-01 11:26:32,2022-06-01 11:27:00,2544,other
228,21022075,2022-06-01 12:08:56,2022-06-01 12:09:00,151,d
228,21022075,2022-06-01 12:11:27,2022-06-01 12:11:00,1874,other
228,21022075,2022-06-01 12:42:41,2022-06-01 12:43:00,4175,o
228,21022075,2022-06-01 13:52:16,2022-06-01 13:52:00,2498,other
228,21022075,2022-06-01 14:33:54,2022-06-01 14:34:00,131,d
228,21022075,2022-06-01 14:36:05,2022-06-01 14:36:00,1986,other
228,21022075,2022-06-01 15:09:11,2022-06-01 15:09:00,4707,o
228,21022075,2022-06-01 16:27:38,2022-06-01 16:28:00,2398,other
228,21022075,2022-06-01 17:07:36,2022-06-01 17:08:00,140,d
228,21022075,2022-06-01 17:09:56,2022-06-01 17:10:00,2101,other
228,21022075,2022-06-01 17:44:57,2022-06-01 17:45:00,3866,o
228,21022075,2022-06-01 18:49:23,2022-06-01 18:49:00,2582,other
228,21022075,2022-06-01 19:32:25,2022-06-01 19:32:00,824,d
228,21022075,2022-06-01 19:46:09,2022-06-01 19:46:00,1794,other
228,21022075,2022-06-01 20:16:03,2022-06-01 20:16:00,1687,o
228,21022075,2022-06-01 20:44:10,2022-06-01 20:44:00,2479,other
228,21022075,2022-06-01 21:25:29,2022-06-01 21:25:00,240,d
228,21022152,2022-06-01 06:19:08,2022-06-01 06:19:00,1362,d
228,21022152,2022-06-01 06:41:50,2022-06-01 06:42:00,1847,other
228,21022152,2022-06-01 07:12:37,2022-06-01 07:13:00,2486,o
228,21022152,2022-06-01 07:54:03,2022-06-01 07:54:00,2399,other
228,21022152,2022-06-01 08:34:02,2022-06-01 08:34:00,161,d
228,21022152,2022-06-01 08:36:43,2022-06-01 08:37:00,1653,other
228,21022152,2022-06-01 09:04:16,2022-06-01 09:04:00,3607,o
228,21022152,2022-06-01 10:04:23,2022-06-01 10:04:00,2217,other
228,21022152,2022-06-01 10:41:20,2022-06-01 10:41:00,222,d
228,21022152,2022-06-01 10:45:02,2022-06-01 10:45:00,1613,other
228,21022152,2022-06-01 11:11:55,2022-06-01 11:12:00,3163,o
228,21022152,2022-06-01 12:04:38,2022-06-01 12:05:00,2097,other
228,21022152,2022-06-01 12:39:35,2022-06-01 12:40:00,120,d
228,21022152,2022-06-01 12:41:35,2022-06-01 12:42:00,1808,other
228,21022152,2022-06-01 13:11:43,2022-06-01 13:12:00,3936,o
228,21022152,2022-06-01 14:17:19,2022-06-01 14:17:00,2294,other
228,21022152,2022-06-01 14:55:33,2022-06-01 14:56:00,140,d
228,21022152,2022-06-01 14:57:53,2022-06-01 14:58:00,1803,other
228,21022152,2022-06-01 15:27:56,2022-06-01 15:28:00,4011,o
228,21022152,2022-06-01 16:34:47,2022-06-01 16:35:00,2120,other
228,21022152,2022-06-01 17:10:07,2022-06-01 17:10:00,192,d
228,21022156,2022-06-01 07:05:16,2022-06-01 07:05:00,2238,o
228,21022156,2022-06-01 07:42:34,2022-06-01 07:43:00,2882,other
228,21022156,2022-06-01 08:30:36,2022-06-01 08:31:00,180,d
228,21022156,2022-06-01 08:33:36,2022-06-01 08:34:00,1850,other
228,21022156,2022-06-01 09:04:26,2022-06-01 09:04:00,5647,o
228,21022156,2022-06-01 10:38:33,2022-06-01 10:39:00,2360,other
228,21022156,2022-06-01 11:17:53,2022-06-01 11:18:00,150,d
228,21022156,2022-06-01 11:20:23,2022-06-01 11:20:00,2078,other
228,21022156,2022-06-01 11:55:01,2022-06-01 11:55:00,5989,o
228,21022156,2022-06-01 13:34:50,2022-06-01 13:35:00,2347,other
228,21022156,2022-06-01 14:13:57,2022-06-01 14:14:00,150,d
228,21022156,2022-06-01 14:16:27,2022-06-01 14:16:00,1931,other
228,21022156,2022-06-01 14:48:38,2022-06-01 14:49:00,4565,o
228,21022156,2022-06-01 16:04:43,2022-06-01 16:05:00,2363,other
228,21022156,2022-06-01 16:44:06,2022-06-01 16:44:00,150,d
228,21022156,2022-06-01 16:46:36,2022-06-01 16:47:00,2014,other
228,21022156,2022-06-01 17:20:10,2022-06-01 17:20:00,3523,o
228,21022156,2022-06-01 18:18:53,2022-06-01 18:19:00,2347,other
228,21022156,2022-06-01 18:58:00,2022-06-01 18:58:00,713,d
228,21022156,2022-06-01 19:09:53,2022-06-01 19:10:00,1894,other
228,21022156,2022-06-01 19:41:27,2022-06-01 19:41:00,1377,o
228,21022156,2022-06-01 20:04:24,2022-06-01 20:04:00,2490,other
228,21022156,2022-06-01 20:45:54,2022-06-01 20:46:00,943,d
228,21022156,2022-06-01 21:01:37,2022-06-01 21:02:00,1914,other
228,21022158,2022-06-01 06:31:14,2022-06-01 06:31:00,806,o
228,21022158,2022-06-01 06:44:40,2022-06-01 06:45:00,2242,other
228,21022158,2022-06-01 07:22:02,2022-06-01 07:22:00,1424,d
228,21022158,2022-06-01 07:45:46,2022-06-01 07:46:00,1813,other
228,21022158,2022-06-01 08:15:59,2022-06-01 08:16:00,2923,o
228,21022158,2022-06-01 09:04:42,2022-06-01 09:05:00,4448,other
228,21022158,2022-06-01 10:18:50,2022-06-01 10:19:00,2713,o
228,21022158,2022-06-01 11:04:03,2022-06-01 11:04:00,2276,other
228,21022158,2022-06-01 11:41:59,2022-06-01 11:42:00,150,d
228,21022158,2022-06-01 11:44:29,2022-06-01 11:44:00,1903,other
228,21022158,2022-06-01 12:16:12,2022-06-01 12:16:00,3574,o
228,21022158,2022-06-01 13:15:46,2022-06-01 13:16:00,2334,other
228,21022158,2022-06-01 13:54:40,2022-06-01 13:55:00,200,d
228,21022158,2022-06-01 13:58:00,2022-06-01 13:58:00,2022,other
228,21022158,2022-06-01 14:31:42,2022-06-01 14:32:00,3363,o
228,21022158,2022-06-01 15:27:45,2022-06-01 15:28:00,2264,other
228,21022158,2022-06-01 16:05:29,2022-06-01 16:05:00,151,d
228,21022158,2022-06-01 16:08:00,2022-06-01 16:08:00,2050,other
228,21022158,2022-06-01 16:42:10,2022-06-01 16:42:00,4172,o
228,21022158,2022-06-01 17:51:42,2022-06-01 17:52:00,3028,other
228,21022158,2022-06-01 18:42:10,2022-06-01 18:42:00,161,d
228,21022158,2022-06-01 18:44:51,2022-06-01 18:45:00,1871,other
228,21022169,2022-06-01 06:35:21,2022-06-01 06:35:00,1254,o
228,21022169,2022-06-01 06:56:15,2022-06-01 06:56:00,2144,other
228,21022169,2022-06-01 07:31:59,2022-06-01 07:32:00,1123,d
228,21022169,2022-06-01 07:50:42,2022-06-01 07:51:00,1785,other
228,21022169,2022-06-01 08:20:27,2022-06-01 08:20:00,4040,o
228,21022169,2022-06-01 09:27:47,2022-06-01 09:28:00,2292,other
228,21022169,2022-06-01 10:05:59,2022-06-01 10:06:00,170,d
228,21022169,2022-06-01 10:08:49,2022-06-01 10:09:00,1721,other
228,21022169,2022-06-01 10:37:30,2022-06-01 10:38:00,6748,o
228,21022169,2022-06-01 12:29:58,2022-06-01 12:30:00,2031,other
228,21022169,2022-06-01 13:03:49,2022-06-01 13:04:00,150,d
228,21022169,2022-06-01 13:06:19,2022-06-01 13:06:00,1760,other
228,21022169,2022-06-01 13:35:39,2022-06-01 13:36:00,4556,o
228,21022169,2022-06-01 14:51:35,2022-06-01 14:52:00,2157,other
228,21022169,2022-06-01 15:27:32,2022-06-01 15:28:00,140,d
228,21022169,2022-06-01 15:29:52,2022-06-01 15:30:00,1796,other
228,21022169,2022-06-01 15:59:48,2022-06-01 16:00:00,4543,o
228,21022169,2022-06-01 17:15:31,2022-06-01 17:16:00,2797,other
228,21022169,2022-06-01 18:02:08,2022-06-01 18:02:00,210,d
228,21022169,2022-06-01 18:05:38,2022-06-01 18:06:00,1969,other
228,21022169,2022-06-01 18:38:27,2022-06-01 18:38:00,2382,o
228,21022169,2022-06-01 19:18:09,2022-06-01 19:18:00,2161,other
228,21022169,2022-06-01 19:54:10,2022-06-01 19:54:00,1302,d
228,21022169,2022-06-01 20:15:52,2022-06-01 20:16:00,1759,other
228,21022181,2022-06-01 07:26:12,2022-06-01 07:26:00,921,d
228,21022181,2022-06-01 07:41:33,2022-06-01 07:42:00,1840,other
228,21022181,2022-06-01 08:12:13,2022-06-01 08:12:00,2337,o
228,21022181,2022-06-01 08:51:10,2022-06-01 08:51:00,2578,other
228,21022181,2022-06-01 09:34:08,2022-06-01 09:34:00,141,d
228,21022181,2022-06-01 09:36:29,2022-06-01 09:36:00,1877,other
228,21022181,2022-06-01 10:07:46,2022-06-01 10:08:00,6225,o
228,21022181,2022-06-01 11:51:31,2022-06-01 11:52:00,2266,other
228,21022181,2022-06-01 12:29:17,2022-06-01 12:29:00,120,d
228,21022181,2022-06-01 12:31:17,2022-06-01 12:31:00,1787,other
228,21022181,2022-06-01 13:01:04,2022-06-01 13:01:00,5942,o
228,21022181,2022-06-01 14:40:06,2022-06-01 14:40:00,2035,other
228,21022181,2022-06-01 15:14:01,2022-06-01 15:14:00,161,d
228,21022181,2022-06-01 15:16:42,2022-06-01 15:17:00,1790,other
228,21022181,2022-06-01 15:46:32,2022-06-01 15:47:00,4646,o
228,21022181,2022-06-01 17:03:58,2022-06-01 17:04:00,2797,other
228,21022181,2022-06-01 17:50:35,2022-06-01 17:51:00,210,d
228,21022181,2022-06-01 17:54:05,2022-06-01 17:54:00,1942,other
228,21022181,2022-06-01 18:26:27,2022-06-01 18:26:00,2191,o
228,21022181,2022-06-01 19:02:58,2022-06-01 19:03:00,2450,other
228,21022181,2022-06-01 19:43:48,2022-06-01 19:44:00,1036,d
228,21022181,2022-06-01 20:01:04,2022-06-01 20:01:00,1842,other
228,21022181,2022-06-01 20:31:46,2022-06-01 20:32:00,1887,o
228,21022181,2022-06-01 21:03:13,2022-06-01 21:03:00,2056,other
228,21022181,2022-06-01 21:37:29,2022-06-01 21:37:00,111,d
228,21022193,2022-06-01 07:23:47,2022-06-01 07:24:00,584,o
228,21022193,2022-06-01 07:33:31,2022-06-01 07:34:00,2564,other
228,21022193,2022-06-01 08:16:15,2022-06-01 08:16:00,151,d
228,21022193,2022-06-01 08:18:46,2022-06-01 08:19:00,2274,other
228,21022193,2022-06-01 08:56:40,2022-06-01 08:57:00,5530,o
228,21022193,2022-06-01 10:28:50,2022-06-01 10:29:00,2533,other
228,21022193,2022-06-01 11:11:03,2022-06-01 11:11:00,151,d
228,21022193,2022-06-01 11:13:34,2022-06-01 11:14:00,1719,other
228,21022193,2022-06-01 11:42:13,2022-06-01 11:42:00,4918,o
228,21022193,2022-06-01 13:04:11,2022-06-01 13:04:00,2289,other
228,21022193,2022-06-01 13:42:20,2022-06-01 13:42:00,180,d
228,21022193,2022-06-01 13:45:20,2022-06-01 13:45:00,2173,other
228,21022193,2022-06-01 14:21:33,2022-06-01 14:22:00,4675,o
228,21022193,2022-06-01 15:39:28,2022-06-01 15:39:00,2177,other
228,21022193,2022-06-01 16:15:45,2022-06-01 16:16:00,311,d
228,21022193,2022-06-01 16:20:56,2022-06-01 16:21:00,2034,other
228,21022193,2022-06-01 16:54:50,2022-06-01 16:55:00,4106,o
228,21022193,2022-06-01 18:03:16,2022-06-01 18:03:00,2447,other
228,21022193,2022-06-01 18:44:03,2022-06-01 18:44:00,863,d
228,21022193,2022-06-01 18:58:26,2022-06-01 18:58:00,1789,other
228,21022193,2022-06-01 19:28:15,2022-06-01 19:28:00,1248,o
228,21022193,2022-06-01 19:49:03,2022-06-01 19:49:00,2519,other
228,21022193,2022-06-01 20:31:02,2022-06-01 20:31:00,952,d
228,21022193,2022-06-01 20:46:54,2022-06-01 20:47:00,1998,other
228,21022202,2022-06-01 06:43:13,2022-06-01 06:43:00,2061,o
228,21022202,2022-06-01 07:17:34,2022-06-01 07:18:00,2201,other
228,21022202,2022-06-01 07:54:15,2022-06-01 07:54:00,411,d
228,21022202,2022-06-01 08:01:06,2022-06-01 08:01:00,2083,other
228,21022202,2022-06-01 08:35:49,2022-06-01 08:36:00,3799,o
228,21022202,2022-06-01 09:39:08,2022-06-01 09:39:00,2639,other
228,21022202,2022-06-01 10:23:07,2022-06-01 10:23:00,141,d
228,21022202,2022-06-01 10:25:28,2022-06-01 10:25:00,1828,other
228,21022202,2022-06-01 10:55:56,2022-06-01 10:56:00,6198,o
228,21022202,2022-06-01 12:39:14,2022-06-01 12:39:00,2201,other
228,21022202,2022-06-01 13:15:55,2022-06-01 13:16:00,383,d
228,21022202,2022-06-01 13:22:18,2022-06-01 13:22:00,1958,other
228,21022202,2022-06-01 13:54:56,2022-06-01 13:55:00,4193,o
228,21022202,2022-06-01 15:04:49,2022-06-01 15:05:00,2250,other
228,21022202,2022-06-01 15:42:19,2022-06-01 15:42:00,170,d
228,21022202,2022-06-01 15:45:09,2022-06-01 15:45:00,2024,other
228,21022202,2022-06-01 16:18:53,2022-06-01 16:19:00,4086,o
228,21022202,2022-06-01 17:26:59,2022-06-01 17:27:00,2919,other
228,21022202,2022-06-01 18:15:38,2022-06-01 18:16:00,180,d
228,21022202,2022-06-01 18:18:38,2022-06-01 18:19:00,2000,other
228,21022202,2022-06-01 18:51:58,2022-06-01 18:52:00,2473,o
228,21022202,2022-06-01 19:33:11,2022-06-01 19:33:00,2195,other
228,21022202,2022-06-01 20:09:46,2022-06-01 20:10:00,1273,d
228,21022202,2022-06-01 20:30:59,2022-06-01 20:31:00,1795,other
228,21022208,2022-06-01 06:35:23,2022-06-01 06:35:00,1084,d
228,21022208,2022-06-01 06:53:27,2022-06-01 06:53:00,1607,other
228,21022208,2022-06-01 07:20:14,2022-06-01 07:20:00,2601,o
228,21022208,2022-06-01 08:03:35,2022-06-01 08:04:00,4806,other
228,21022208,2022-06-01 09:23:41,2022-06-01 09:24:00,5293,o
228,21022208,2022-06-01 10:51:54,2022-06-01 10:52:00,2532,other
228,21022208,2022-06-01 11:34:06,2022-06-01 11:34:00,150,d
228,21022208,2022-06-01 11:36:36,2022-06-01 11:37:00,1882,other
228,21022208,2022-06-01 12:07:58,2022-06-01 12:08:00,5458,o
228,21022208,2022-06-01 13:38:56,2022-06-01 13:39:00,2328,other
228,21022208,2022-06-01 14:17:44,2022-06-01 14:18:00,130,d
228,21022208,2022-06-01 14:19:54,2022-06-01 14:20:00,2018,other
228,21022208,2022-06-01 14:53:32,2022-06-01 14:54:00,4947,o
228,21022208,2022-06-01 16:15:59,2022-06-01 16:16:00,2094,other
228,21022208,2022-06-01 16:50:53,2022-06-01 16:51:00,130,d
228,21022208,2022-06-01 16:53:03,2022-06-01 16:53:00,1859,other
228,21022208,2022-06-01 17:24:02,2022-06-01 17:24:00,4186,o
228,21022208,2022-06-01 18:33:48,2022-06-01 18:34:00,2630,other
228,21022208,2022-06-01 19:17:38,2022-06-01 19:18:00,494,d
228,21022208,2022-06-01 19:25:52,2022-06-01 19:26:00,1895,other
228,21022208,2022-06-01 19:57:27,2022-06-01 19:57:00,1542,o
228,21022208,2022-06-01 20:23:09,2022-06-01 20:23:00,2555,other
228,21022208,2022-06-01 21:05:44,2022-06-01 21:06:00,172,d
228,21022403,2022-06-01 07:07:41,2022-06-01 07:08:00,1150,o
228,21022403,2022-06-01 07:26:51,2022-06-01 07:27:00,2512,other
228,21022403,2022-06-01 08:08:43,2022-06-01 08:09:00,241,d
228,21022403,2022-06-01 08:12:44,2022-06-01 08:13:00,2143,other
228,21022403,2022-06-01 08:48:27,2022-06-01 08:48:00,10329,o
228,21022403,2022-06-01 11:40:36,2022-06-01 11:41:00,5178,other
228,21022403,2022-06-01 13:06:54,2022-06-01 13:07:00,7780,o
228,21022403,2022-06-01 15:16:34,2022-06-01 15:17:00,2233,other
228,21022403,2022-06-01 15:53:47,2022-06-01 15:54:00,162,d
228,21022403,2022-06-01 15:56:29,2022-06-01 15:56:00,1972,other
228,21022403,2022-06-01 16:29:21,2022-06-01 16:29:00,4249,o
228,21022403,2022-06-01 17:40:10,2022-06-01 17:40:00,2887,other
228,21022403,2022-06-01 18:28:17,2022-06-01 18:28:00,291,d
228,21022403,2022-06-01 18:33:08,2022-06-01 18:33:00,1842,other
228,21022435,2022-06-01 06:57:41,2022-06-01 06:58:00,1898,d
228,21022435,2022-06-01 07:29:19,2022-06-01 07:29:00,1841,other
228,21022435,2022-06-01 08:00:00,2022-06-01 08:00:00,2408,o
228,21022435,2022-06-01 08:40:08,2022-06-01 08:40:00,2654,other
228,21022435,2022-06-01 09:24:22,2022-06-01 09:24:00,191,d
228,21022435,2022-06-01 09:27:33,2022-06-01 09:28:00,2142,other
228,21022435,2022-06-01 10:03:15,2022-06-01 10:03:00,5915,o
228,21022435,2022-06-01 11:41:50,2022-06-01 11:42:00,2223,other
228,21022435,2022-06-01 12:18:53,2022-06-01 12:19:00,130,d
228,21022435,2022-06-01 12:21:03,2022-06-01 12:21:00,1780,other
228,21022435,2022-06-01 12:50:43,2022-06-01 12:51:00,4501,o
228,21022435,2022-06-01 14:05:44,2022-06-01 14:06:00,2400,other
228,21022435,2022-06-01 14:45:44,2022-06-01 14:46:00,150,d
228,21022435,2022-06-01 14:48:14,2022-06-01 14:48:00,1890,other
228,21022435,2022-06-01 15:19:44,2022-06-01 15:20:00,4872,o
228,21022435,2022-06-01 16:40:56,2022-06-01 16:41:00,2691,other
228,21022435,2022-06-01 17:25:47,2022-06-01 17:26:00,130,d
228,21022435,2022-06-01 17:27:57,2022-06-01 17:28:00,1996,other
