line,bus,bus_y,start_time,start,end_time,end,duration,status
37,21022107,1,2022-06-01 06:15:00,375,2022-06-01 06:21:00,381,375,o
37,21022107,1,2022-06-01 06:21:00,381,2022-06-01 07:18:00,438,3403,other
37,21022107,1,2022-06-01 07:18:00,438,2022-06-01 07:27:00,447,582,d
37,21022107,1,2022-06-01 07:27:00,447,2022-06-01 08:37:00,517,4164,other
37,21022107,1,2022-06-01 08:37:00,517,2022-06-01 08:58:00,538,1274,o
37,21022107,1,2022-06-01 08:58:00,538,2022-06-01 10:11:00,611,4364,other
37,21022107,1,2022-06-01 10:11:00,611,2022-06-01 10:22:00,622,651,d
37,21022107,1,2022-06-01 10:22:00,622,2022-06-01 11:30:00,690,4127,other
37,21022107,1,2022-06-01 11:30:00,690,2022-06-01 12:32:00,752,3681,o
37,21022107,1,2022-06-01 12:32:00,752,2022-06-01 13:32:00,812,3627,other
37,21022107,1,2022-06-01 13:32:00,812,2022-06-01 13:38:00,818,370,d
37,21022107,1,2022-06-01 13:38:00,818,2022-06-01 14:35:00,875,3380,other
37,21022107,1,2022-06-01 14:35:00,875,2022-06-01 16:38:00,998,7382,o
37,21022107,1,2022-06-01 16:38:00,998,2022-06-01 17:42:00,1062,3876,other
37,21022107,1,2022-06-01 17:42:00,1062,2022-06-01 17:51:00,1071,545,d
37,21022107,1,2022-06-01 17:51:00,1071,2022-06-01 19:08:14,1148,4634,other
37,21022211,2,2022-06-01 06:49:00,409,2022-06-01 07:06:00,426,1015,o
37,21022211,2,2022-06-01 07:06:00,426,2022-06-01 08:06:00,486,3581,other
37,21022211,2,2022-06-01 08:06:00,486,2022-06-01 08:16:00,496,630,d
37,21022211,2,2022-06-01 08:16:00,496,2022-06-01 09:21:00,561,3888,other
37,21022211,2,2022-06-01 09:21:00,561,2022-06-01 10:01:00,601,2430,o
37,21022211,2,2022-06-01 10:01:00,601,2022-06-01 11:01:00,661,3572,other
37,21022211,2,2022-06-01 11:01:00,661,2022-06-01 11:07:00,667,352,d
37,21022211,2,2022-06-01 11:07:00,667,2022-06-01 12:08:00,728,3676,other
37,21022211,2,2022-06-01 12:08:00,728,2022-06-01 15:02:00,902,10432,o
37,21022211,2,2022-06-01 15:02:00,902,2022-06-01 16:07:00,967,3915,other
37,21022211,2,2022-06-01 16:07:00,967,2022-06-01 16:12:00,972,271,d
37,21022211,2,2022-06-01 16:12:00,972,2022-06-01 17:16:56,1036,3896,other
37,21022317,3,2022-06-01 06:26:00,386,2022-06-01 06:47:00,407,1236,d
37,21022317,3,2022-06-01 06:47:00,407,2022-06-01 07:49:00,469,3732,other
37,21022317,3,2022-06-01 07:49:00,469,2022-06-01 08:18:00,498,1714,o
37,21022317,3,2022-06-01 08:18:00,498,2022-06-01 09:28:00,568,4233,other
37,21022317,3,2022-06-01 09:28:00,568,2022-06-01 09:37:00,577,544,d
37,21022317,3,2022-06-01 09:37:00,577,2022-06-01 10:43:00,643,3943,other
37,21022317,3,2022-06-01 10:43:00,643,2022-06-01 13:02:00,782,8341,o
37,21022317,3,2022-06-01 13:02:00,782,2022-06-01 14:07:00,847,3910,other
37,21022317,3,2022-06-01 14:07:00,847,2022-06-01 14:15:00,855,440,d
37,21022317,3,2022-06-01 14:15:00,855,2022-06-01 15:15:00,915,3617,other
37,21022317,3,2022-06-01 15:15:00,915,2022-06-01 17:12:00,1032,7050,o
37,21022317,3,2022-06-01 17:12:00,1032,2022-06-01 18:30:00,1110,4633,other
37,21022317,3,2022-06-01 18:30:00,1110,2022-06-01 18:33:50,1113,230,d
37,21022361,4,2022-06-01 06:41:00,401,2022-06-01 07:18:00,438,2191,o
37,21022361,4,2022-06-01 07:18:00,438,2022-06-01 08:24:00,504,3968,other
37,21022361,4,2022-06-01 08:24:00,504,2022-06-01 08:31:00,511,421,d
37,21022361,4,2022-06-01 08:31:00,511,2022-06-01 09:44:00,584,4379,other
37,21022361,4,2022-06-01 09:44:00,584,2022-06-01 11:22:00,682,5874,o
37,21022361,4,2022-06-01 11:22:00,682,2022-06-01 12:26:00,746,3855,other
37,21022361,4,2022-06-01 12:26:00,746,2022-06-01 12:31:00,751,271,d
37,21022361,4,2022-06-01 12:31:00,751,2022-06-01 13:33:00,813,3762,other
37,21022361,4,2022-06-01 13:33:00,813,2022-06-01 14:52:00,892,4714,o
37,21022361,4,2022-06-01 14:52:00,892,2022-06-01 15:55:00,955,3783,other
37,21022361,4,2022-06-01 15:55:00,955,2022-06-01 16:03:00,963,502,d
37,21022361,4,2022-06-01 16:03:00,963,2022-06-01 17:09:00,1029,3932,other
37,21022361,4,2022-06-01 17:09:00,1029,2022-06-01 18:22:00,1102,4377,o
37,21022361,4,2022-06-01 18:22:00,1102,2022-06-01 19:29:00,1169,4009,other
37,21022361,4,2022-06-01 19:29:00,1169,2022-06-01 19:35:00,1175,411,d
37,21022361,4,2022-06-01 19:35:00,1175,2022-06-01 20:39:24,1239,3864,other
37,21022399,5,2022-06-01 06:41:00,401,2022-06-01 07:19:00,439,2246,d
37,21022399,5,2022-06-01 07:19:00,439,2022-06-01 08:25:00,505,3984,other
37,21022399,5,2022-06-01 08:25:00,505,2022-06-01 09:02:00,542,2226,o
37,21022399,5,2022-06-01 09:02:00,542,2022-06-01 10:13:00,613,4284,other
37,21022399,5,2022-06-01 10:13:00,613,2022-06-01 10:20:42,620,462,d
37,21022486,6,2022-06-01 07:09:00,429,2022-06-01 07:46:00,466,2211,o
37,21022486,6,2022-06-01 07:46:00,466,2022-06-01 08:58:00,538,4303,other
37,21022486,6,2022-06-01 08:58:00,538,2022-06-01 09:05:00,545,411,d
37,21022486,6,2022-06-01 09:05:00,545,2022-06-01 10:13:00,613,4131,other
37,21022486,6,2022-06-01 10:13:00,613,2022-06-01 16:06:00,966,21180,o
37,21022486,6,2022-06-01 16:06:00,966,2022-06-01 17:11:00,1031,3893,other
37,21022486,6,2022-06-01 17:11:00,1031,2022-06-01 17:21:00,1041,573,d
37,21022486,6,2022-06-01 17:21:00,1041,2022-06-01 18:32:00,1112,4261,other
37,21022486,6,2022-06-01 18:32:00,1112,2022-06-01 19:47:00,1187,4516,o
37,21022486,6,2022-06-01 19:47:00,1187,2022-06-01 20:48:00,1248,3670,other
37,21022486,6,2022-06-01 20:48:00,1248,2022-06-01 20:54:00,1254,332,d
37,21022486,6,2022-06-01 20:54:00,1254,2022-06-01 21:57:31,1317,3811,other
37,21022489,7,2022-06-01 06:48:00,408,2022-06-01 07:11:00,431,1374,d
37,21022489,7,2022-06-01 07:11:00,431,2022-06-01 08:13:00,493,3722,other
37,21022489,7,2022-06-01 08:13:00,493,2022-06-01 08:34:00,514,1287,o
37,21022489,7,2022-06-01 08:34:00,514,2022-06-01 09:39:00,579,3894,other
37,21022489,7,2022-06-01 09:39:00,579,2022-06-01 09:47:00,587,481,d
37,21022489,7,2022-06-01 09:47:00,587,2022-06-01 10:51:00,651,3794,other
37,21022489,7,2022-06-01 10:51:00,651,2022-06-01 12:12:00,732,4893,o
37,21022489,7,2022-06-01 12:12:00,732,2022-06-01 13:12:00,792,3575,other
37,21022489,7,2022-06-01 13:12:00,792,2022-06-01 13:21:00,801,552,d
37,21022489,7,2022-06-01 13:21:00,801,2022-06-01 14:22:00,862,3644,other
37,21022489,7,2022-06-01 14:22:00,862,2022-06-01 17:50:00,1070,12512,o
37,21022489,7,2022-06-01 17:50:00,1070,2022-06-01 19:03:00,1143,4353,other
37,21022489,7,2022-06-01 19:03:00,1143,2022-06-01 19:04:20,1144,80,d
37,21022493,8,2022-06-01 16:06:00,966,2022-06-01 16:23:00,983,1047,o
37,21022493,8,2022-06-01 16:23:00,983,2022-06-01 17:21:00,1041,3435,other
37,21022493,8,2022-06-01 17:21:00,1041,2022-06-01 17:32:00,1052,711,d
37,21022493,8,2022-06-01 17:32:00,1052,2022-06-01 18:39:36,1119,4056,other
37,21022495,9,2022-06-01 06:55:00,415,2022-06-01 07:25:00,445,1797,o
37,21022495,9,2022-06-01 07:25:00,445,2022-06-01 08:39:00,519,4452,other
37,21022495,9,2022-06-01 08:39:00,519,2022-06-01 08:48:00,528,511,d
37,21022495,9,2022-06-01 08:48:00,528,2022-06-01 10:02:00,602,4472,other
37,21022495,9,2022-06-01 10:02:00,602,2022-06-01 15:49:00,949,20807,o
37,21022495,9,2022-06-01 15:49:00,949,2022-06-01 16:49:00,1009,3564,other
37,21022495,9,2022-06-01 16:49:00,1009,2022-06-01 16:57:00,1017,471,d
37,21022495,9,2022-06-01 16:57:00,1017,2022-06-01 18:06:00,1086,4190,other
37,21022495,9,2022-06-01 18:06:00,1086,2022-06-01 19:31:00,1171,5098,o
37,21022495,9,2022-06-01 19:31:00,1171,2022-06-01 20:34:00,1234,3743,other
37,21022495,9,2022-06-01 20:34:00,1234,2022-06-01 20:39:00,1239,323,d
37,21022495,9,2022-06-01 20:39:00,1239,2022-06-01 21:43:51,1303,3891,other
37,21022497,10,2022-06-01 06:41:00,401,2022-06-01 07:03:00,423,1287,d
37,21022497,10,2022-06-01 07:03:00,423,2022-06-01 08:01:00,481,3516,other
37,21022497,10,2022-06-01 08:01:00,481,2022-06-01 08:26:00,506,1456,o
37,21022497,10,2022-06-01 08:26:00,506,2022-06-01 09:34:00,574,4118,other
37,21022497,10,2022-06-01 09:34:00,574,2022-06-01 09:42:00,582,442,d
37,21022497,10,2022-06-01 09:42:00,582,2022-06-01 10:45:00,645,3823,other
37,21022497,10,2022-06-01 10:45:00,645,2022-06-01 12:02:00,722,4589,o
37,21022497,10,2022-06-01 12:02:00,722,2022-06-01 13:09:00,789,4027,other
37,21022497,10,2022-06-01 13:09:00,789,2022-06-01 13:17:00,797,511,d
37,21022497,10,2022-06-01 13:17:00,797,2022-06-01 14:21:00,861,3816,other
37,21022497,10,2022-06-01 14:21:00,861,2022-06-01 17:36:00,1056,11693,o
37,21022497,10,2022-06-01 17:36:00,1056,2022-06-01 19:17:13,1157,6073,other
37,21022503,11,2022-06-01 06:59:00,419,2022-06-01 07:14:00,434,882,o
37,21022503,11,2022-06-01 07:14:00,434,2022-06-01 08:20:00,500,3952,other
37,21022503,11,2022-06-01 08:20:00,500,2022-06-01 08:28:00,508,493,d
37,21022503,11,2022-06-01 08:28:00,508,2022-06-01 09:36:00,576,4074,other
37,21022503,11,2022-06-01 09:36:00,576,2022-06-01 11:05:00,665,5374,o
37,21022503,11,2022-06-01 11:05:00,665,2022-06-01 12:06:00,726,3654,other
37,21022503,11,2022-06-01 12:06:00,726,2022-06-01 12:18:00,738,672,d
37,21022503,11,2022-06-01 12:18:00,738,2022-06-01 13:20:00,800,3739,other
37,21022503,11,2022-06-01 13:20:00,800,2022-06-01 16:46:00,1006,12356,o
37,21022503,11,2022-06-01 16:46:00,1006,2022-06-01 17:51:00,1071,3922,other
37,21022503,11,2022-06-01 17:51:00,1071,2022-06-01 17:57:00,1077,370,d
37,21022503,11,2022-06-01 17:57:00,1077,2022-06-01 19:04:00,1144,4021,other
37,21022503,11,2022-06-01 19:04:00,1144,2022-06-01 20:31:00,1231,5225,o
37,21022503,11,2022-06-01 20:31:00,1231,2022-06-01 21:36:00,1296,3847,other
37,21022503,11,2022-06-01 21:36:00,1296,2022-06-01 21:41:00,1301,350,d
37,21022503,11,2022-06-01 21:41:00,1301,2022-06-01 22:39:23,1359,3503,other
37,21022504,12,2022-06-01 06:51:00,411,2022-06-01 10:34:00,634,13392,o
37,21022504,12,2022-06-01 10:34:00,634,2022-06-01 11:39:00,699,3884,other
37,21022504,12,2022-06-01 11:39:00,699,2022-06-01 11:48:00,708,542,d
37,21022504,12,2022-06-01 11:48:00,708,2022-06-01 12:58:44,778,4244,other
37,21022509,13,2022-06-01 07:32:00,452,2022-06-01 07:54:00,474,1296,o
37,21022509,13,2022-06-01 07:54:00,474,2022-06-01 09:09:00,549,4538,other
37,21022509,13,2022-06-01 09:09:00,549,2022-06-01 09:14:00,554,250,d
37,21022509,13,2022-06-01 09:14:00,554,2022-06-01 10:24:00,624,4221,other
37,21022509,13,2022-06-01 10:24:00,624,2022-06-01 10:36:00,636,722,o
37,21022509,13,2022-06-01 10:36:00,636,2022-06-01 11:52:00,712,4588,other
37,21022509,13,2022-06-01 11:52:00,712,2022-06-01 18:14:00,1094,22896,o
37,21022509,13,2022-06-01 18:14:00,1094,2022-06-01 19:21:00,1161,4011,other
37,21022509,13,2022-06-01 19:21:00,1161,2022-06-01 19:30:00,1170,532,d
37,21022509,13,2022-06-01 19:30:00,1170,2022-06-01 20:37:35,1237,4055,other
37,21022511,14,2022-06-01 06:11:00,371,2022-06-01 06:39:00,399,1655,d
37,21022511,14,2022-06-01 06:39:00,399,2022-06-01 07:37:00,457,3512,other
37,21022511,14,2022-06-01 07:37:00,457,2022-06-01 08:02:00,482,1494,o
37,21022511,14,2022-06-01 08:02:00,482,2022-06-01 09:20:00,560,4688,other
37,21022511,14,2022-06-01 09:20:00,560,2022-06-01 09:27:00,567,423,d
37,21022511,14,2022-06-01 09:27:00,567,2022-06-01 10:29:00,629,3727,other
37,21022511,14,2022-06-01 10:29:00,629,2022-06-01 11:42:00,702,4365,o
37,21022511,14,2022-06-01 11:42:00,702,2022-06-01 12:46:00,766,3834,other
37,21022511,14,2022-06-01 12:46:00,766,2022-06-01 12:54:00,774,474,d
37,21022511,14,2022-06-01 12:54:00,774,2022-06-01 13:57:00,837,3814,other
37,21022511,14,2022-06-01 13:57:00,837,2022-06-01 17:00:00,1020,10961,o
37,21022511,14,2022-06-01 17:00:00,1020,2022-06-01 18:11:00,1091,4239,other
37,21022511,14,2022-06-01 18:11:00,1091,2022-06-01 18:18:51,1098,471,d
37,21022596,15,2022-06-01 09:51:00,591,2022-06-01 10:10:00,610,1123,o
37,21022596,15,2022-06-01 10:10:00,610,2022-06-01 11:13:00,673,3764,other
37,21022596,15,2022-06-01 11:13:00,673,2022-06-01 11:18:00,678,320,d
37,21022596,15,2022-06-01 11:18:00,678,2022-06-01 12:24:00,744,3950,other
37,21022596,15,2022-06-01 12:24:00,744,2022-06-01 13:52:00,832,5257,o
37,21022596,15,2022-06-01 13:52:00,832,2022-06-01 14:58:00,898,3980,other
37,21022596,15,2022-06-01 14:58:00,898,2022-06-01 15:05:00,905,441,d
37,21022596,15,2022-06-01 15:05:00,905,2022-06-01 16:08:00,968,3760,other
37,21022596,15,2022-06-01 16:08:00,968,2022-06-01 16:54:00,1014,2771,o
37,21022596,15,2022-06-01 16:54:00,1014,2022-06-01 17:58:00,1078,3866,other
37,21022596,15,2022-06-01 17:58:00,1078,2022-06-01 18:09:00,1089,624,d
37,21022596,15,2022-06-01 18:09:00,1089,2022-06-01 19:17:25,1157,4105,other
37,21022599,16,2022-06-01 07:05:00,425,2022-06-01 10:26:00,626,12058,o
37,21022599,16,2022-06-01 10:26:00,626,2022-06-01 11:30:00,690,3828,other
37,21022599,16,2022-06-01 11:30:00,690,2022-06-01 11:39:00,699,561,d
37,21022599,16,2022-06-01 11:39:00,699,2022-06-01 12:45:00,765,3956,other
37,21022599,16,2022-06-01 12:45:00,765,2022-06-01 14:12:00,852,5208,o
37,21022599,16,2022-06-01 14:12:00,852,2022-06-01 15:17:00,917,3891,other
37,21022599,16,2022-06-01 15:17:00,917,2022-06-01 15:22:00,922,332,d
37,21022599,16,2022-06-01 15:22:00,922,2022-06-01 16:26:00,986,3855,other
37,21022599,16,2022-06-01 16:26:00,986,2022-06-01 18:06:00,1086,5976,o
37,21022599,16,2022-06-01 18:06:00,1086,2022-06-01 19:15:00,1155,4115,other
37,21022599,16,2022-06-01 19:15:00,1155,2022-06-01 19:23:00,1163,522,d
37,21022599,16,2022-06-01 19:23:00,1163,2022-06-01 20:21:06,1221,3486,other
37,21027406,17,2022-06-01 09:00:00,540,2022-06-01 09:15:00,555,874,o
37,21027406,17,2022-06-01 09:15:00,555,2022-06-01 10:18:00,618,3834,other
37,21027406,17,2022-06-01 10:18:00,618,2022-06-01 10:34:00,634,923,d
37,21027406,17,2022-06-01 10:34:00,634,2022-06-01 11:39:00,699,3890,other
37,21027406,17,2022-06-01 11:39:00,699,2022-06-01 12:52:00,772,4414,o
37,21027406,17,2022-06-01 12:52:00,772,2022-06-01 13:57:00,837,3884,other
37,21027406,17,2022-06-01 13:57:00,837,2022-06-01 14:08:00,848,673,d
37,21027406,17,2022-06-01 14:08:00,848,2022-06-01 15:09:04,909,3664,other
37,21027430,18,2022-06-01 07:58:00,478,2022-06-01 09:13:00,553,4503,other
37,21027430,18,2022-06-01 09:13:00,553,2022-06-01 09:18:00,558,270,d
37,21027430,18,2022-06-01 09:18:00,558,2022-06-01 10:27:00,627,4145,other
37,21027430,18,2022-06-01 10:27:00,627,2022-06-01 11:14:00,674,2834,o
37,21027430,18,2022-06-01 11:14:00,674,2022-06-01 12:18:00,738,3818,other
37,21027430,18,2022-06-01 12:18:00,738,2022-06-01 12:27:00,747,541,d
37,21027430,18,2022-06-01 12:27:00,747,2022-06-01 13:30:00,810,3827,other
37,21027430,18,2022-06-01 13:30:00,810,2022-06-01 16:30:00,990,10762,o
37,21027430,18,2022-06-01 16:30:00,990,2022-06-01 17:33:00,1053,3779,other
37,21027430,18,2022-06-01 17:33:00,1053,2022-06-01 17:43:00,1063,582,d
37,21027430,18,2022-06-01 17:43:00,1063,2022-06-01 19:00:00,1140,4675,other
37,21027430,18,2022-06-01 19:00:00,1140,2022-06-01 20:18:00,1218,4664,o
37,21027430,18,2022-06-01 20:18:00,1218,2022-06-01 21:25:00,1285,4015,other
37,21027430,18,2022-06-01 21:25:00,1285,2022-06-01 21:33:00,1293,471,d
37,21027430,18,2022-06-01 21:33:00,1293,2022-06-01 22:32:12,1352,3552,other
37,21027438,19,2022-06-01 07:34:00,454,2022-06-01 08:44:00,524,4191,other
37,21027438,19,2022-06-01 08:44:00,524,2022-06-01 08:54:00,534,613,d
37,21027438,19,2022-06-01 08:54:00,534,2022-06-01 10:08:00,608,4437,other
37,21027438,19,2022-06-01 10:08:00,608,2022-06-01 10:21:00,621,773,o
37,21027438,19,2022-06-01 10:21:00,621,2022-06-01 11:27:00,687,4002,other
37,21027438,19,2022-06-01 11:27:00,687,2022-06-01 11:33:00,693,322,d
37,21027438,19,2022-06-01 11:33:00,693,2022-06-01 12:37:00,757,3880,other
37,21027438,19,2022-06-01 12:37:00,757,2022-06-01 15:12:00,912,9277,o
37,21027438,19,2022-06-01 15:12:00,912,2022-06-01 16:13:00,973,3677,other
37,21027438,19,2022-06-01 16:13:00,973,2022-06-01 16:18:00,978,273,d
37,21027438,19,2022-06-01 16:18:00,978,2022-06-01 17:25:00,1045,4063,other
37,21027438,19,2022-06-01 17:25:00,1045,2022-06-01 18:47:00,1127,4890,o
37,21027438,19,2022-06-01 18:47:00,1127,2022-06-01 19:54:00,1194,4022,other
37,21027438,19,2022-06-01 19:54:00,1194,2022-06-01 19:59:00,1199,313,d
37,21027438,19,2022-06-01 19:59:00,1199,2022-06-01 21:06:18,1266,4038,other
37,21027525,20,2022-06-01 07:38:00,458,2022-06-01 08:46:00,526,4085,other
37,21027525,20,2022-06-01 08:46:00,526,2022-06-01 08:55:00,535,552,d
37,21027525,20,2022-06-01 08:55:00,535,2022-06-01 10:10:00,610,4499,other
37,21027525,20,2022-06-01 10:10:00,610,2022-06-01 13:42:00,822,12694,o
37,21027525,20,2022-06-01 13:42:00,822,2022-06-01 14:45:00,885,3779,other
37,21027525,20,2022-06-01 14:45:00,885,2022-06-01 14:54:00,894,540,d
37,21027525,20,2022-06-01 14:54:00,894,2022-06-01 15:57:00,957,3797,other
37,21027525,20,2022-06-01 15:57:00,957,2022-06-01 16:14:00,974,1001,o
37,21027525,20,2022-06-01 16:14:00,974,2022-06-01 17:14:00,1034,3608,other
37,21027525,20,2022-06-01 17:14:00,1034,2022-06-01 17:24:00,1044,593,d
37,21027525,20,2022-06-01 17:24:00,1044,2022-06-01 18:35:00,1115,4290,other
37,21027525,20,2022-06-01 18:35:00,1115,2022-06-01 20:02:00,1202,5188,o
37,21027525,20,2022-06-01 20:02:00,1202,2022-06-01 21:05:00,1265,3770,other
37,21027525,20,2022-06-01 21:05:00,1265,2022-06-01 21:09:00,1269,261,d
37,21027525,20,2022-06-01 21:09:00,1269,2022-06-01 22:13:10,1333,3850,other
37,21027532,21,2022-06-01 07:22:00,442,2022-06-01 08:38:00,518,4590,other
37,21027532,21,2022-06-01 08:38:00,518,2022-06-01 08:45:00,525,381,d
37,21027532,21,2022-06-01 08:45:00,525,2022-06-01 09:57:00,597,4347,other
37,21027532,21,2022-06-01 09:57:00,597,2022-06-01 11:00:00,660,3762,o
37,21027532,21,2022-06-01 11:00:00,660,2022-06-01 12:03:00,723,3814,other
37,21027532,21,2022-06-01 12:03:00,723,2022-06-01 12:12:00,732,511,d
37,21027532,21,2022-06-01 12:12:00,732,2022-06-01 13:15:00,795,3753,other
37,21027532,21,2022-06-01 13:15:00,795,2022-06-01 14:42:00,882,5230,o
37,21027532,21,2022-06-01 14:42:00,882,2022-06-01 15:45:00,945,3795,other
37,21027532,21,2022-06-01 15:45:00,945,2022-06-01 15:55:00,955,592,d
37,21027532,21,2022-06-01 15:55:00,955,2022-06-01 17:00:00,1020,3928,other
37,21027532,21,2022-06-01 17:00:00,1020,2022-06-01 18:32:00,1112,5490,o
37,21027532,21,2022-06-01 18:32:00,1112,2022-06-01 19:40:00,1180,4083,other
37,21027532,21,2022-06-01 19:40:00,1180,2022-06-01 19:45:00,1185,321,d
37,21027532,21,2022-06-01 19:45:00,1185,2022-06-01 20:50:32,1250,3932,other
37,21027537,22,2022-06-01 07:11:00,431,2022-06-01 08:13:00,493,3727,other
37,21027537,22,2022-06-01 08:13:00,493,2022-06-01 08:21:00,501,503,d
37,21027537,22,2022-06-01 08:21:00,501,2022-06-01 09:29:00,569,4061,other
37,21027537,22,2022-06-01 09:29:00,569,2022-06-01 10:43:00,643,4443,o
37,21027537,22,2022-06-01 10:43:00,643,2022-06-01 11:44:00,704,3683,other
37,21027537,22,2022-06-01 11:44:00,704,2022-06-01 11:53:00,713,555,d
37,21027537,22,2022-06-01 11:53:00,713,2022-06-01 13:01:00,781,4079,other
37,21027537,22,2022-06-01 13:01:00,781,2022-06-01 13:12:00,792,631,o
37,21027537,22,2022-06-01 13:12:00,792,2022-06-01 14:13:00,853,3667,other
37,21027537,22,2022-06-01 14:13:00,853,2022-06-01 14:19:00,859,372,d
37,21027537,22,2022-06-01 14:19:00,859,2022-06-01 15:23:00,923,3813,other
37,21027537,22,2022-06-01 15:23:00,923,2022-06-01 17:18:00,1038,6885,o
37,21027537,22,2022-06-01 17:18:00,1038,2022-06-01 18:33:00,1113,4501,other
37,21027537,22,2022-06-01 18:33:00,1113,2022-06-01 18:39:00,1119,391,d
37,21027537,22,2022-06-01 18:39:00,1119,2022-06-01 19:38:18,1178,3558,other
37,21027544,23,2022-06-01 06:52:00,412,2022-06-01 07:54:00,474,3763,other
37,21027544,23,2022-06-01 07:54:00,474,2022-06-01 08:00:00,480,361,d
37,21027544,23,2022-06-01 08:00:00,480,2022-06-01 09:13:00,553,4336,other
37,21027544,23,2022-06-01 09:13:00,553,2022-06-01 09:46:00,586,1987,o
37,21027544,23,2022-06-01 09:46:00,586,2022-06-01 10:56:00,656,4184,other
37,21027544,23,2022-06-01 10:56:00,656,2022-06-01 11:00:00,660,260,d
37,21027544,23,2022-06-01 11:00:00,660,2022-06-01 12:05:00,725,3934,other
37,21027544,23,2022-06-01 12:05:00,725,2022-06-01 14:22:00,862,8183,o
37,21027544,23,2022-06-01 14:22:00,862,2022-06-01 15:26:00,926,3858,other
37,21027544,23,2022-06-01 15:26:00,926,2022-06-01 15:39:00,939,763,d
37,21027544,23,2022-06-01 15:39:00,939,2022-06-01 16:44:00,1004,3900,other
37,21027544,23,2022-06-01 16:44:00,1004,2022-06-01 17:58:00,1078,4447,o
37,21027544,23,2022-06-01 17:58:00,1078,2022-06-01 19:09:00,1149,4255,other
37,21027544,23,2022-06-01 19:09:00,1149,2022-06-01 19:14:00,1154,331,d
37,21027544,23,2022-06-01 19:14:00,1154,2022-06-01 20:16:00,1216,3718,other
37,21027544,23,2022-06-01 20:16:00,1216,2022-06-01 21:48:00,1308,5506,o
37,21027544,23,2022-06-01 21:48:00,1308,2022-06-01 22:42:00,1362,3211,other
37,21027544,23,2022-06-01 22:42:00,1362,2022-06-01 22:51:00,1371,552,d
37,21027544,23,2022-06-01 22:51:00,1371,2022-06-01 23:41:41,1421,3041,other
37,21027551,24,2022-06-01 06:57:00,417,2022-06-01 08:01:00,481,3861,other
37,21027551,24,2022-06-01 08:01:00,481,2022-06-01 08:07:00,487,321,d
37,21027551,24,2022-06-01 08:07:00,487,2022-06-01 09:17:00,557,4213,other
37,21027551,24,2022-06-01 09:17:00,557,2022-06-01 11:32:00,692,8118,o
37,21027551,24,2022-06-01 11:32:00,692,2022-06-01 12:30:00,750,3448,other
37,21027551,24,2022-06-01 12:30:00,750,2022-06-01 12:37:00,757,423,d
37,21027551,24,2022-06-01 12:37:00,757,2022-06-01 13:39:00,819,3733,other
37,21027551,24,2022-06-01 13:39:00,819,2022-06-01 14:02:00,842,1362,o
37,21027551,24,2022-06-01 14:02:00,842,2022-06-01 14:58:00,898,3389,other
37,21027551,24,2022-06-01 14:58:00,898,2022-06-01 15:10:00,910,695,d
37,21027551,24,2022-06-01 15:10:00,910,2022-06-01 16:08:00,968,3506,other
37,21027551,24,2022-06-01 16:08:00,968,2022-06-01 17:30:00,1050,4910,o
37,21027551,24,2022-06-01 17:30:00,1050,2022-06-01 18:43:00,1123,4384,other
37,21027551,24,2022-06-01 18:43:00,1123,2022-06-01 18:51:00,1131,461,d
37,21027551,24,2022-06-01 18:51:00,1131,2022-06-01 19:49:00,1189,3511,other
37,21027551,24,2022-06-01 19:49:00,1189,2022-06-01 21:17:00,1277,5262,o
37,21027551,24,2022-06-01 21:17:00,1277,2022-06-01 22:13:00,1333,3361,other
37,21027551,24,2022-06-01 22:13:00,1333,2022-06-01 22:21:00,1341,492,d
37,21027551,24,2022-06-01 22:21:00,1341,2022-06-01 23:11:40,1391,3040,other
37,21027552,25,2022-06-01 06:32:00,392,2022-06-01 07:26:00,446,3261,other
37,21027552,25,2022-06-01 07:26:00,446,2022-06-01 07:32:00,452,362,d
37,21027552,25,2022-06-01 07:32:00,452,2022-06-01 08:41:00,521,4120,other
37,21027552,25,2022-06-01 08:41:00,521,2022-06-01 09:06:00,546,1507,o
37,21027552,25,2022-06-01 09:06:00,546,2022-06-01 10:16:00,616,4221,other
37,21027552,25,2022-06-01 10:16:00,616,2022-06-01 10:29:00,629,741,d
37,21027552,25,2022-06-01 10:29:00,629,2022-06-01 11:34:00,694,3894,other
37,21027552,25,2022-06-01 11:34:00,694,2022-06-01 14:32:00,872,10713,o
37,21027552,25,2022-06-01 14:32:00,872,2022-06-01 15:36:00,936,3839,other
37,21027552,25,2022-06-01 15:36:00,936,2022-06-01 15:48:00,948,691,d
37,21027552,25,2022-06-01 15:48:00,948,2022-06-01 16:56:00,1016,4095,other
37,21027552,25,2022-06-01 16:56:00,1016,2022-06-01 17:42:00,1062,2767,o
37,21027552,25,2022-06-01 17:42:00,1062,2022-06-01 19:03:00,1143,4837,other
37,21027552,25,2022-06-01 19:03:00,1143,2022-06-01 19:08:00,1148,341,d
37,21027552,25,2022-06-01 19:08:00,1148,2022-06-01 20:13:00,1213,3898,other
37,21027552,25,2022-06-01 20:13:00,1213,2022-06-01 21:33:00,1293,4799,o
37,21027552,25,2022-06-01 21:33:00,1293,2022-06-01 22:30:00,1350,3393,other
37,21027552,25,2022-06-01 22:30:00,1350,2022-06-01 22:36:00,1356,343,d
37,21027552,25,2022-06-01 22:36:00,1356,2022-06-01 23:28:36,1408,3156,other
